delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cluster
2738.0,blue dart,clothing,bike,same day,north,stormy,294.8,36.21,12.0,8.0,yes,delayed,2,1632.7206,3.9999999999999996,0
2739.0,fedex,fragile items,van,standard,central,rainy,291.7,4.53,16.0,24.0,no,delivered,5,1472.09,-7.999999999999999,2
2740.0,dhl,automobile parts,bike,standard,central,cold,7.1,7.98,1.0,24.0,no,delivered,4,95.6674,-23.0,3
2741.0,blue dart,clothing,ev bike,two day,east,rainy,11.7,33.48,6.0,16.0,no,delivered,4,158.94,-10.0,3
2742.0,delhivery,groceries,truck,two day,south,hot,17.0,43.58,2.0,16.0,no,delivered,4,215.74,-14.000000000000002,3
2743.0,fedex,groceries,scooter,standard,east,clear,94.4,28.22,5.0,24.0,no,delivered,3,556.66,-18.999999999999996,3
2744.0,ecom express,groceries,bike,express,east,hot,223.9,43.09,8.0,6.0,yes,delayed,3,1298.77,2.0000000000000004,0
2745.0,blue dart,furniture,truck,same day,south,hot,172.8,17.06,5.0,8.0,no,delivered,5,1015.18,-3.0000000000000004,2
2746.0,dhl,automobile parts,ev bike,express,west,clear,146.3,10.9,4.0,4.0,no,delivered,3,814.2,0.0,1
2747.0,ekart,pharmacy,van,two day,south,hot,220.7,47.34,5.0,16.0,no,delivered,3,1245.52,-11.000000000000002,2
2748.0,amazon logistics,automobile parts,ev van,same day,north,clear,77.8,6.79,4.0,8.0,no,delivered,4,509.37,-4.0,1
2749.0,dhl,groceries,scooter,express,north,stormy,297.1,15.27,11.0,7.0,yes,delayed,2,1582.81,3.9999999999999996,0
2750.0,ecom express,furniture,ev bike,two day,south,cold,75.0,19.06,4.0,16.0,no,delivered,4,432.18,-12.000000000000002,3
2751.0,ekart,electronics,van,two day,central,foggy,112.3,25.73,7.0,16.0,no,delivered,4,638.69,-9.000000000000002,3
2752.0,delhivery,documents,scooter,standard,south,hot,255.8,15.53,4.0,24.0,no,delivered,5,1325.59,-20.0,2
2753.0,shadowfax,pharmacy,scooter,two day,central,rainy,236.7,12.99,12.0,16.0,no,delivered,3,1222.47,-4.000000000000001,0
2754.0,shadowfax,clothing,van,same day,north,stormy,46.6,12.69,6.0,8.0,no,delivered,4,371.07,-2.0000000000000004,1
2755.0,ecom express,automobile parts,bike,two day,central,foggy,19.5,22.29,4.0,16.0,no,delivered,3,164.37,-12.000000000000002,3
2756.0,amazon logistics,documents,truck,two day,central,clear,196.6,46.99,7.0,16.0,no,delivered,4,1123.97,-9.000000000000002,2
2757.0,amazon logistics,clothing,van,standard,north,cold,209.0,48.45,9.0,24.0,no,delivered,3,1190.35,-15.000000000000002,2
2758.0,shadowfax,fragile items,ev bike,express,east,clear,267.9,26.86,7.0,7.0,yes,delayed,2,1470.08,0.0,0
2759.0,dhl,electronics,truck,standard,west,clear,10.0,7.62,1.0,24.0,no,delivered,4,95.6674,-23.0,3
2760.0,dhl,documents,ev van,standard,east,hot,260.8,39.21,10.0,24.0,no,delivered,3,1421.63,-14.0,2
2761.0,blue dart,clothing,bike,two day,central,hot,101.9,16.7,4.0,16.0,no,delivered,3,559.6,-12.000000000000002,3
2762.0,dhl,cosmetics,van,standard,north,rainy,109.2,6.56,7.0,24.0,no,delivered,5,565.68,-17.0,3
2763.0,dhl,fragile items,truck,standard,east,hot,193.8,42.72,10.0,24.0,no,delivered,4,1097.16,-14.0,2
2764.0,delhivery,clothing,scooter,two day,east,foggy,258.1,1.48,10.0,16.0,no,delivered,5,1294.94,-6.000000000000001,2
2765.0,blue dart,groceries,ev bike,express,west,hot,124.6,2.88,4.0,4.0,yes,delayed,3,681.64,0.0,1
2766.0,fedex,furniture,van,standard,south,hot,3.6,18.19,0.0,24.0,no,delivered,5,95.6674,-24.0,3
2767.0,dhl,cosmetics,ev bike,express,east,stormy,194.8,10.95,10.0,5.0,yes,delayed,3,1056.85,5.0,0
2768.0,ecom express,groceries,ev van,standard,north,rainy,166.5,35.24,6.0,24.0,no,delivered,5,938.22,-18.0,2
2769.0,fedex,furniture,ev van,same day,north,foggy,291.5,49.33,10.0,8.0,yes,delayed,3,1632.7206,1.9999999999999998,0
2770.0,ecom express,furniture,truck,two day,east,stormy,158.9,23.71,5.0,16.0,no,delivered,3,865.63,-11.000000000000002,2
2771.0,shadowfax,electronics,ev bike,express,west,rainy,189.5,45.71,12.0,5.0,yes,delayed,2,1134.63,7.0,0
2772.0,delhivery,pharmacy,ev van,two day,west,clear,262.2,33.94,7.0,16.0,no,delivered,5,1412.82,-9.000000000000002,2
2773.0,blue dart,pharmacy,ev van,express,central,hot,81.8,7.57,4.0,3.0,yes,failed,1,481.71,1.0000000000000002,1
2774.0,xpressbees,automobile parts,ev bike,express,north,foggy,5.3,43.86,2.0,2.0,yes,delayed,2,208.08,0.0,1
2775.0,fedex,furniture,ev van,standard,east,stormy,225.0,39.67,14.0,24.0,no,delivered,5,1244.01,-10.0,2
2776.0,ekart,automobile parts,ev van,standard,north,hot,205.2,15.49,5.0,24.0,no,delivered,5,1072.47,-18.999999999999996,2
2777.0,fedex,groceries,scooter,standard,south,foggy,264.4,26.88,9.0,24.0,no,delivered,4,1402.64,-15.000000000000002,2
2778.0,ecom express,cosmetics,truck,same day,west,rainy,70.7,9.74,5.0,8.0,no,delivered,3,482.72,-3.0000000000000004,1
2779.0,dhl,automobile parts,van,standard,east,clear,129.5,5.02,5.0,24.0,no,delivered,4,662.56,-18.999999999999996,3
2780.0,delhivery,clothing,ev van,two day,south,stormy,15.5,14.09,4.0,16.0,no,delivered,5,119.77,-12.000000000000002,3
2781.0,ekart,pharmacy,ev bike,two day,north,stormy,214.1,36.36,11.0,16.0,no,delivered,4,1179.58,-5.000000000000002,2
2782.0,ecom express,automobile parts,ev van,express,north,stormy,58.1,1.51,7.0,3.0,yes,delayed,2,345.03,3.9999999999999996,1
2783.0,xpressbees,pharmacy,van,express,east,clear,166.6,23.18,5.0,5.0,yes,delayed,3,952.54,0.0,1
2784.0,amazon logistics,automobile parts,ev van,standard,central,hot,151.9,28.2,4.0,24.0,no,delivered,4,844.1,-20.0,3
2785.0,ecom express,groceries,bike,express,south,cold,123.2,25.35,4.0,4.0,no,delivered,5,742.05,0.0,1
2786.0,blue dart,fragile items,ev van,two day,north,foggy,15.6,36.69,4.0,16.0,no,delivered,5,188.07,-12.000000000000002,3
2787.0,ekart,pharmacy,scooter,express,south,clear,182.2,10.28,5.0,5.0,yes,delayed,2,991.84,0.0,0
2788.0,delhivery,furniture,truck,two day,west,cold,153.9,48.78,4.0,16.0,no,delivered,4,915.84,-12.000000000000002,3
2789.0,delhivery,clothing,ev bike,express,south,stormy,73.4,24.92,6.0,3.0,yes,delayed,3,491.76,3.0,1
2790.0,amazon logistics,clothing,ev bike,express,central,foggy,199.0,37.98,8.0,5.0,yes,delayed,2,1158.94,3.0000000000000004,0
2791.0,ecom express,documents,scooter,express,north,rainy,291.6,45.88,10.0,7.0,yes,delayed,2,1632.7206,3.0000000000000004,0
2792.0,blue dart,cosmetics,truck,two day,south,clear,279.3,12.67,7.0,16.0,no,delivered,4,1434.51,-9.000000000000002,2
2793.0,xpressbees,furniture,truck,express,south,rainy,266.7,49.4,12.0,7.0,yes,delayed,3,1531.7,5.0,0
2794.0,fedex,groceries,ev bike,same day,east,clear,225.7,32.6,4.0,8.0,no,delivered,4,1326.3,-4.0,2
2795.0,delhivery,furniture,scooter,two day,south,rainy,240.4,13.53,10.0,16.0,no,delivered,4,1242.59,-6.000000000000001,2
2796.0,ecom express,groceries,ev bike,two day,east,cold,214.2,25.7,6.0,16.0,no,delivered,4,1148.1,-10.0,2
2797.0,amazon logistics,fragile items,truck,two day,south,hot,123.5,14.78,3.0,16.0,no,delivered,5,661.84,-13.0,3
2798.0,shadowfax,groceries,ev bike,standard,south,clear,57.3,37.93,2.0,24.0,no,delivered,3,400.29,-22.0,3
2799.0,xpressbees,furniture,ev van,standard,west,hot,227.4,40.03,4.0,24.0,no,delivered,4,1257.09,-20.0,2
2800.0,dhl,pharmacy,van,express,south,hot,185.3,19.52,4.0,5.0,no,delivered,5,1035.06,-0.9999999999999999,1
2801.0,amazon logistics,pharmacy,van,express,central,rainy,242.5,34.38,10.0,6.0,yes,delayed,2,1365.64,4.0,0
2802.0,fedex,groceries,ev bike,same day,central,cold,286.1,10.71,6.0,8.0,no,delivered,3,1562.63,-2.0000000000000004,0
2803.0,ecom express,electronics,ev bike,express,south,clear,118.7,16.04,5.0,4.0,yes,delayed,3,691.62,0.9999999999999999,1
2804.0,delhivery,cosmetics,ev van,express,south,cold,271.3,32.19,5.0,7.0,no,delivered,4,1503.07,-1.9999999999999998,2
2805.0,blue dart,pharmacy,truck,standard,central,rainy,21.6,12.84,6.0,24.0,no,delivered,5,146.52,-18.0,3
2806.0,ecom express,pharmacy,truck,express,central,foggy,77.4,33.57,5.0,3.0,yes,failed,1,537.71,2.0,1
2807.0,ekart,furniture,bike,same day,east,foggy,140.7,7.5,7.0,8.0,no,delivered,5,826.0,-1.0000000000000007,1
2808.0,ekart,furniture,van,same day,east,rainy,281.9,33.56,12.0,8.0,yes,delayed,3,1610.18,3.9999999999999996,0
2809.0,amazon logistics,automobile parts,scooter,standard,south,cold,291.8,14.14,8.0,24.0,no,delivered,4,1501.42,-15.999999999999998,2
2810.0,blue dart,electronics,ev van,same day,west,clear,153.8,22.27,7.0,8.0,no,delivered,4,935.81,-1.0000000000000007,2
2811.0,fedex,electronics,bike,same day,central,stormy,175.3,28.55,8.0,8.0,yes,delayed,3,1062.15,0.0,0
2812.0,ekart,automobile parts,ev bike,express,east,foggy,135.4,5.16,8.0,4.0,yes,delayed,2,742.48,4.0,0
2813.0,blue dart,fragile items,ev van,two day,east,cold,268.0,29.93,7.0,16.0,no,delivered,3,1429.79,-9.000000000000002,2
2814.0,ecom express,groceries,van,express,east,foggy,256.2,41.87,9.0,7.0,yes,failed,1,1456.61,1.9999999999999998,0
2815.0,blue dart,furniture,ev bike,express,central,cold,76.7,47.18,3.0,3.0,yes,delayed,2,575.04,0.0,1
2816.0,delhivery,furniture,truck,same day,east,foggy,21.1,34.28,5.0,8.0,no,delivered,5,308.34,-3.0000000000000004,1
2817.0,xpressbees,automobile parts,ev bike,standard,east,hot,22.9,36.4,2.0,24.0,no,delivered,3,223.7,-22.0,3
2818.0,amazon logistics,furniture,ev bike,same day,east,stormy,270.3,46.64,12.0,8.0,yes,failed,2,1591.42,3.9999999999999996,0
2819.0,blue dart,cosmetics,scooter,same day,north,foggy,218.6,46.52,8.0,8.0,yes,delayed,2,1332.56,0.0,0
2820.0,xpressbees,groceries,ev bike,express,central,hot,52.4,31.06,3.0,3.0,yes,delayed,2,405.18,0.0,1
2821.0,fedex,groceries,ev van,standard,south,rainy,211.1,6.32,7.0,24.0,no,delivered,4,1074.46,-17.0,2
2822.0,amazon logistics,cosmetics,scooter,express,central,clear,123.4,29.0,4.0,4.0,no,delivered,4,754.0,0.0,1
2823.0,blue dart,groceries,scooter,standard,south,hot,175.7,17.52,5.0,24.0,no,delivered,4,931.06,-18.999999999999996,2
2824.0,ecom express,electronics,scooter,standard,south,rainy,180.0,47.97,7.0,24.0,no,delivered,5,1043.91,-17.0,2
2825.0,shadowfax,clothing,ev van,two day,central,hot,204.9,37.12,4.0,16.0,no,delivered,4,1135.86,-12.000000000000002,2
2826.0,amazon logistics,fragile items,ev van,two day,north,hot,85.6,30.96,3.0,16.0,no,delivered,4,520.88,-13.0,3
2827.0,dhl,groceries,van,same day,west,hot,277.6,13.44,7.0,8.0,no,delivered,4,1528.32,-1.0000000000000007,2
2828.0,ecom express,electronics,ev van,two day,central,cold,263.5,16.7,8.0,16.0,no,delivered,4,1367.6,-8.0,2
2829.0,shadowfax,automobile parts,ev bike,same day,south,hot,4.7,14.13,2.0,8.0,no,delivered,5,165.89,-6.000000000000001,1
2830.0,blue dart,automobile parts,van,same day,south,cold,206.3,24.82,6.0,8.0,no,delivered,4,1205.96,-2.0000000000000004,2
2831.0,ecom express,furniture,ev bike,same day,south,cold,162.5,22.21,4.0,8.0,no,delivered,4,979.13,-4.0,1
2832.0,amazon logistics,pharmacy,ev van,same day,central,cold,152.7,26.95,6.0,8.0,no,delivered,3,944.35,-2.0000000000000004,1
2833.0,ekart,cosmetics,ev van,same day,south,clear,34.7,7.25,3.0,8.0,no,delivered,4,295.25,-5.0,1
2834.0,fedex,electronics,van,standard,north,hot,161.9,22.31,5.0,24.0,no,delivered,5,876.43,-18.999999999999996,3
2835.0,dhl,documents,scooter,same day,east,cold,221.4,43.28,6.0,8.0,no,delivered,3,1336.84,-2.0000000000000004,0
2836.0,fedex,pharmacy,scooter,express,north,cold,5.4,5.61,2.0,2.0,yes,delayed,2,95.6674,0.0,1
2837.0,ecom express,furniture,ev bike,standard,east,rainy,127.7,0.67,6.0,24.0,no,delivered,5,639.22,-18.0,3
2838.0,ecom express,documents,ev bike,express,north,cold,186.7,30.44,5.0,5.0,no,delivered,5,1074.82,0.0,2
2839.0,blue dart,electronics,ev bike,two day,south,cold,45.4,12.66,2.0,16.0,no,delivered,5,264.98,-14.000000000000002,3
2840.0,ecom express,automobile parts,bike,express,north,stormy,296.5,26.69,14.0,7.0,yes,delayed,2,1612.57,7.0,0
2841.0,dhl,pharmacy,ev van,express,north,foggy,206.7,6.67,10.0,6.0,yes,delayed,2,1103.51,4.0,0
2842.0,xpressbees,cosmetics,bike,standard,west,hot,205.6,48.07,5.0,24.0,no,delivered,4,1172.21,-18.999999999999996,2
2843.0,xpressbees,groceries,truck,two day,central,clear,136.0,33.29,5.0,16.0,no,delivered,3,779.87,-11.000000000000002,3
2844.0,fedex,furniture,ev van,standard,south,rainy,26.3,17.11,4.0,24.0,no,delivered,4,182.83,-20.0,3
2845.0,fedex,furniture,scooter,two day,north,stormy,270.8,43.84,12.0,16.0,no,delivered,4,1485.52,-4.000000000000001,2
2846.0,fedex,groceries,truck,two day,central,cold,17.9,37.86,1.0,16.0,no,delivered,5,203.08,-15.000000000000002,3
2847.0,amazon logistics,cosmetics,ev van,standard,east,foggy,233.7,8.24,9.0,24.0,no,delivered,5,1193.22,-15.000000000000002,2
2848.0,dhl,automobile parts,scooter,same day,south,hot,51.5,47.13,3.0,8.0,no,delivered,5,498.89,-5.0,1
2849.0,ekart,cosmetics,bike,same day,west,stormy,215.9,3.26,8.0,8.0,yes,failed,1,1189.28,0.0,0
2850.0,dhl,cosmetics,van,two day,west,cold,147.2,48.42,3.0,16.0,no,delivered,3,881.26,-13.0,3
2851.0,blue dart,electronics,ev bike,express,west,cold,136.7,10.15,4.0,4.0,no,delivered,3,763.95,0.0,1
2852.0,dhl,furniture,truck,same day,west,rainy,297.1,4.01,11.0,8.0,yes,delayed,3,1610.53,2.9999999999999987,0
2853.0,blue dart,automobile parts,van,standard,north,foggy,297.1,28.45,9.0,24.0,no,delivered,4,1581.35,-15.000000000000002,2
2854.0,delhivery,groceries,truck,two day,south,foggy,17.3,21.97,4.0,16.0,no,delivered,3,152.41,-12.000000000000002,3
2855.0,xpressbees,furniture,bike,two day,west,stormy,269.1,19.89,11.0,16.0,no,delivered,5,1405.17,-5.000000000000002,2
2856.0,delhivery,documents,van,standard,central,clear,3.6,45.0,1.0,24.0,no,delivered,5,148.5,-23.0,3
2857.0,shadowfax,clothing,ev van,standard,west,rainy,180.7,0.67,12.0,24.0,no,delivered,5,905.36,-12.0,2
2858.0,amazon logistics,cosmetics,van,standard,south,cold,246.3,14.29,6.0,24.0,no,delivered,5,1274.37,-18.0,2
2859.0,xpressbees,documents,ev van,two day,central,hot,97.2,12.48,3.0,16.0,no,delivered,5,523.44,-13.0,3
2860.0,fedex,pharmacy,truck,same day,east,hot,210.9,9.19,7.0,8.0,no,delivered,4,1182.07,-1.0000000000000007,2
2861.0,blue dart,pharmacy,ev van,express,north,stormy,181.9,8.35,10.0,5.0,yes,delayed,2,984.55,5.0,0
2862.0,ecom express,fragile items,truck,same day,south,hot,138.3,13.16,8.0,8.0,yes,delayed,2,830.98,0.0,0
2863.0,amazon logistics,automobile parts,van,same day,central,foggy,255.5,8.04,10.0,8.0,yes,delayed,3,1401.62,1.9999999999999998,0
2864.0,shadowfax,furniture,ev van,standard,east,foggy,205.3,10.75,10.0,24.0,no,delivered,5,1058.75,-14.0,2
2865.0,delhivery,electronics,scooter,express,east,foggy,238.8,28.39,10.0,6.0,yes,delayed,3,1329.17,4.0,0
2866.0,delhivery,pharmacy,van,same day,north,clear,23.8,8.77,2.0,8.0,no,delivered,4,245.31,-6.000000000000001,1
2867.0,ekart,fragile items,ev bike,same day,west,rainy,63.0,47.23,5.0,8.0,no,delivered,5,556.69,-3.0000000000000004,1
2868.0,blue dart,furniture,ev van,standard,south,cold,180.4,15.43,6.0,24.0,no,delivered,3,948.29,-18.0,2
2869.0,amazon logistics,pharmacy,scooter,two day,north,hot,247.6,27.93,7.0,16.0,no,delivered,4,1321.79,-9.000000000000002,2
2870.0,blue dart,cosmetics,ev van,standard,central,foggy,231.6,40.11,8.0,24.0,no,delivered,4,1278.33,-15.999999999999998,2
2871.0,ekart,groceries,van,two day,east,clear,141.0,37.37,3.0,16.0,no,delivered,5,817.11,-13.0,3
2872.0,ecom express,groceries,van,two day,central,rainy,246.4,1.86,11.0,16.0,no,delivered,4,1237.58,-5.000000000000002,2
2873.0,amazon logistics,furniture,bike,two day,west,stormy,266.0,20.62,10.0,16.0,no,delivered,3,1391.86,-6.000000000000001,0
2874.0,blue dart,fragile items,bike,same day,central,cold,178.2,39.36,5.0,8.0,no,delivered,4,1109.08,-3.0000000000000004,2
2875.0,dhl,furniture,truck,standard,east,foggy,45.7,46.3,6.0,24.0,no,delivered,4,367.4,-18.0,3
2876.0,fedex,documents,truck,express,west,rainy,182.1,34.99,6.0,5.0,yes,delayed,2,1065.47,0.9999999999999999,0
2877.0,shadowfax,pharmacy,bike,same day,central,foggy,94.8,19.45,3.0,8.0,no,delivered,5,632.35,-5.0,1
2878.0,ecom express,cosmetics,ev van,standard,west,rainy,108.0,28.61,8.0,24.0,no,delivered,5,625.83,-15.999999999999998,3
2879.0,amazon logistics,automobile parts,truck,same day,west,foggy,268.2,38.12,12.0,8.0,yes,delayed,3,1555.36,3.9999999999999996,0
2880.0,ecom express,automobile parts,bike,two day,central,foggy,295.6,22.09,7.0,16.0,no,delivered,5,1544.27,-9.000000000000002,2
2881.0,delhivery,fragile items,ev van,same day,south,rainy,213.2,44.73,9.0,8.0,yes,delayed,2,1300.19,0.999999999999999,0
2882.0,ekart,cosmetics,scooter,two day,east,foggy,94.7,15.72,3.0,16.0,no,delivered,4,520.66,-13.0,3
2883.0,shadowfax,furniture,ev bike,express,west,stormy,84.7,47.21,7.0,3.0,yes,failed,1,615.13,3.9999999999999996,1
2884.0,delhivery,groceries,ev bike,express,central,cold,13.6,35.19,3.0,2.0,yes,delayed,2,223.57,0.9999999999999999,1
2885.0,dhl,pharmacy,ev bike,standard,west,hot,18.9,44.34,1.0,24.0,no,delivered,4,227.52,-23.0,3
2886.0,blue dart,cosmetics,ev bike,express,east,cold,23.3,48.1,1.0,2.0,no,delivered,5,310.8,-1.0,1
2887.0,ecom express,furniture,ev van,standard,west,stormy,203.2,1.38,8.0,24.0,no,delivered,4,1020.14,-15.999999999999998,2
2888.0,delhivery,clothing,bike,same day,east,rainy,57.9,40.69,6.0,8.0,no,delivered,3,511.57,-2.0000000000000004,1
2889.0,blue dart,electronics,van,two day,east,clear,25.5,19.68,3.0,16.0,no,delivered,4,186.54,-13.0,3
2890.0,blue dart,electronics,van,standard,east,rainy,297.1,9.51,12.0,24.0,no,delivered,5,1514.53,-12.0,2
2891.0,blue dart,groceries,van,same day,west,foggy,214.5,24.63,7.0,8.0,no,delivered,3,1246.39,-1.0000000000000007,0
2892.0,shadowfax,fragile items,scooter,same day,north,foggy,181.1,32.91,7.0,8.0,no,delivered,3,1104.23,-1.0000000000000007,0
2893.0,dhl,fragile items,scooter,express,central,stormy,164.6,7.53,12.0,5.0,yes,failed,2,895.59,7.0,0
2894.0,ecom express,fragile items,ev van,standard,north,foggy,287.3,47.76,11.0,24.0,no,delivered,4,1579.78,-13.0,2
2895.0,ekart,cosmetics,ev van,same day,west,rainy,185.0,44.41,10.0,8.0,yes,delayed,2,1158.23,1.9999999999999998,0
2896.0,fedex,electronics,ev bike,standard,central,hot,11.8,48.75,2.0,24.0,no,delivered,4,205.25,-22.0,3
2897.0,shadowfax,fragile items,truck,standard,south,stormy,177.2,14.49,12.0,24.0,no,delivered,3,929.47,-12.0,2
2898.0,shadowfax,automobile parts,van,same day,east,clear,129.8,23.9,5.0,8.0,no,delivered,5,820.7,-3.0000000000000004,1
2899.0,amazon logistics,fragile items,ev bike,standard,east,stormy,297.1,43.24,12.0,24.0,no,delivered,5,1628.22,-12.0,2
2900.0,blue dart,furniture,ev van,express,north,clear,146.1,29.5,6.0,4.0,yes,delayed,2,869.0,1.9999999999999998,0
2901.0,fedex,clothing,van,standard,west,hot,235.1,42.0,6.0,24.0,no,delivered,4,1301.5,-18.0,2
2902.0,amazon logistics,automobile parts,truck,same day,central,rainy,245.7,0.67,8.0,8.0,yes,delayed,2,1329.16,0.0,0
2903.0,amazon logistics,clothing,ev van,standard,central,stormy,16.5,26.14,5.0,24.0,no,delivered,3,160.92,-18.999999999999996,3
2904.0,shadowfax,fragile items,ev van,express,central,clear,289.1,45.39,6.0,7.0,no,delivered,4,1631.67,-0.9999999999999999,2
2905.0,shadowfax,automobile parts,scooter,express,east,cold,156.4,38.3,4.0,5.0,no,delivered,4,946.9,-0.9999999999999999,1
2906.0,amazon logistics,automobile parts,scooter,express,west,clear,249.0,4.72,6.0,6.0,no,delivered,3,1309.16,0.0,0
2907.0,shadowfax,furniture,scooter,same day,south,stormy,192.6,40.02,9.0,8.0,yes,delayed,2,1183.06,0.999999999999999,0
2908.0,ecom express,fragile items,bike,two day,south,stormy,135.8,15.11,7.0,16.0,no,delivered,4,724.33,-9.000000000000002,3
2909.0,blue dart,fragile items,ev bike,same day,central,clear,82.9,31.88,2.0,8.0,no,delivered,5,610.14,-6.000000000000001,1
2910.0,dhl,automobile parts,van,express,south,cold,57.2,18.49,3.0,3.0,yes,delayed,2,391.47,0.0,1
2911.0,blue dart,groceries,bike,same day,west,foggy,213.9,43.55,10.0,8.0,yes,delayed,2,1300.15,1.9999999999999998,0
2912.0,delhivery,pharmacy,scooter,same day,central,hot,24.2,42.69,1.0,8.0,no,delivered,4,349.07,-7.000000000000001,1
2913.0,fedex,fragile items,truck,standard,west,foggy,73.8,46.49,4.0,24.0,no,delivered,4,508.47,-20.0,3
2914.0,ekart,documents,ev van,express,north,rainy,158.1,27.12,9.0,5.0,yes,delayed,3,921.86,3.9999999999999996,0
2915.0,dhl,documents,truck,same day,central,rainy,66.7,28.02,5.0,8.0,no,delivered,4,517.56,-3.0000000000000004,1
2916.0,dhl,groceries,truck,two day,south,clear,165.4,6.42,4.0,16.0,no,delivered,4,846.26,-12.000000000000002,3
2917.0,shadowfax,groceries,scooter,standard,central,foggy,109.0,32.17,6.0,24.0,no,delivered,3,641.51,-18.0,3
2918.0,ecom express,cosmetics,scooter,same day,north,stormy,81.5,48.31,9.0,8.0,yes,delayed,2,652.43,0.999999999999999,0
2919.0,amazon logistics,automobile parts,ev bike,standard,south,stormy,215.0,42.9,10.0,24.0,no,delivered,4,1203.7,-14.0,2
2920.0,dhl,clothing,ev bike,standard,west,rainy,73.5,19.13,5.0,24.0,no,delivered,5,424.89,-18.999999999999996,3
2921.0,ekart,documents,ev van,standard,north,foggy,60.0,12.65,6.0,24.0,no,delivered,5,337.95,-18.0,3
2922.0,xpressbees,automobile parts,truck,standard,south,stormy,51.7,17.6,5.0,24.0,no,delivered,4,311.3,-18.999999999999996,3
2923.0,blue dart,pharmacy,scooter,standard,central,rainy,61.6,41.32,6.0,24.0,no,delivered,5,431.96,-18.0,3
2924.0,fedex,clothing,truck,same day,central,hot,4.8,27.61,2.0,8.0,no,delivered,4,206.83,-6.000000000000001,1
2925.0,dhl,pharmacy,ev van,two day,east,rainy,214.9,12.18,11.0,16.0,no,delivered,3,1111.04,-5.000000000000002,0
